978,99990,0,0
978,99990,50,54
978,99990,975,999
978,99992,0,1
978,99992,50,64
978,99992,950,999
978,99993,0,1
978,99993,50,54
978,99993,980,999
978,99994,0,0
978,99994,50,52
978,99994,985,999
979,10,00,19
979,10,200,699
979,10,7000,8999
979,10,90000,97599
979,10,976000,999999
979,11,00,24
979,11,250,549
979,11,5500,8499
979,11,85000,94999
979,11,950000,999999
979,12,200,299
979,12,5450,5999
979,12,80000,84999
979,12,985000,999999
979,8,200,229
979,8,3200,3499
979,8,3500,8849
979,8,88500,89999
979,8,90000,90999
979,8,9850000,9899999
979,8,9900000,9929999
